"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"777","Thank you Colorado Springs. If I’m elected President I am going to keep Radical Islamic Terrorists out of our count… https://t.co/N74UK73RLK",FALSE,33053,NA,2016-10-18 19:53:23,TRUE,NA,"788468036541874176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12902,FALSE,FALSE,NA,NA
"778","FL, KS, ME, MD, MN, NJ, OR &amp; WV! It's the LAST DAY to mail in voter reg forms. Get the forms at… https://t.co/CbpgL6wynY",FALSE,15969,NA,2016-10-18 18:43:15,TRUE,NA,"788450384809340928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8282,FALSE,FALSE,NA,NA
"779","Hillary’s Aides Urged Her to Take Foreign Lobbyist Donation And Deal With Attacks: https://t.co/o2qvr1myIZ",FALSE,17992,NA,2016-10-18 18:05:45,FALSE,NA,"788440948275421184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11302,FALSE,FALSE,NA,NA
"780","If we let Crooked run the govt, history will remember 2017 as the year America lost its independence. #DrainTheSwamp https://t.co/VpYiO8CnXQ",FALSE,38252,NA,2016-10-18 15:36:44,FALSE,NA,"788403448593002496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20192,FALSE,FALSE,NA,NA
"781","Pay-to-play. Collusion. Cover-ups. And now bribery? So CROOKED. I will #DrainTheSwamp. https://t.co/FNzMit7mD8",FALSE,26741,NA,2016-10-18 15:34:06,FALSE,NA,"788402786970939392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15578,FALSE,FALSE,NA,NA
"782","I will Make Our Government Honest Again -- believe me. But first, I'm going to have to #DrainTheSwamp in DC. https://t.co/m1lMAQPnIb",FALSE,27971,NA,2016-10-18 15:33:18,FALSE,NA,"788402585816276992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13620,FALSE,FALSE,NA,NA
"783","""@THEREALMOGUL: 41% of American voters believe the  election could be ""stolen"" from DonaldTrump due to widespread voter fraud. - Politico""",FALSE,32681,NA,2016-10-18 11:32:52,FALSE,NA,"788342075582328832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13841,FALSE,FALSE,NA,NA
"784","Great night in WI. I’m going to fight for every person in this country who believes government should serve the PEO… https://t.co/UIKwWNmwR7",FALSE,41424,NA,2016-10-18 02:07:55,TRUE,NA,"788199901209452544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16202,FALSE,FALSE,NA,NA
"785","Donald J. Trump Ethics Reform Plan For Washington D.C.
https://t.co/lKzas1SqUA",FALSE,22242,NA,2016-10-18 01:43:34,FALSE,NA,"788193776577675264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11393,FALSE,FALSE,NA,NA
"786","EXCLUSIVE: FBI Agents Say Comey ‘Stood In The Way’ Of Clinton Email Investigation:
https://t.co/6n63fHVvNo",FALSE,25628,NA,2016-10-18 01:42:15,FALSE,NA,"788193441733808128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15839,FALSE,FALSE,NA,NA
"787","Get rich quick! Crooked Hillary Clinton's pay to play guide: https://t.co/uKh5sCFfrv",FALSE,59403,NA,2016-10-17 22:51:31,FALSE,NA,"788150475258343424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",38117,FALSE,FALSE,NA,NA
"788","Yet more evidence of a media-rigged election: https://t.co/rVh4ocgx3r",FALSE,19854,NA,2016-10-17 22:46:12,FALSE,NA,"788149137820614657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11986,FALSE,FALSE,NA,NA
"789","My wife, Melania, will be interviewed tonight at 8:00pm by Anderson Cooper on @CNN. I have no doubt she will do very well. Enjoy!",FALSE,30064,NA,2016-10-17 22:27:00,FALSE,NA,"788144305701548032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7955,FALSE,FALSE,NA,NA
"790","I will sign the first bill to repeal #Obamacare and give Americans many choices and much lower rates!",FALSE,38803,NA,2016-10-17 22:02:11,FALSE,NA,"788138062853332997",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14653,FALSE,FALSE,NA,NA
"791","Trump Virginia Office Announces Statewide TV Ad Strategy and Leadership Team: https://t.co/wVJZTjY8bA https://t.co/JUBRu4mqCE",FALSE,16615,NA,2016-10-17 21:44:31,FALSE,NA,"788133616593276928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7710,FALSE,FALSE,NA,NA
"792","Join me in Colorado Springs, Colorado tomorrow at 1:00pm! #MAGA 
Tickets: https://t.co/ktFk8RuaUK",FALSE,13857,NA,2016-10-17 21:38:13,FALSE,NA,"788132030429233153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",5493,FALSE,FALSE,NA,NA
"793","Crooked Hillary colluded w/FBI and DOJ and media is covering up to protect her. It's a #RiggedSystem! Our country d… https://t.co/kuinRTImVJ",FALSE,54983,NA,2016-10-17 21:03:16,TRUE,NA,"788123233442824192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",28354,FALSE,FALSE,NA,NA
"794","New polls are good because the media has deceived the public by putting women front and center with made-up stories and lies, and got caught",FALSE,37133,NA,2016-10-17 19:31:22,FALSE,NA,"788100107220709376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",13668,FALSE,FALSE,NA,NA
"795","""Journalists shower Hillary Clinton with campaign cash""
https://t.co/qZPPX0LO4X https://t.co/NsWbJN01Uu",FALSE,22279,NA,2016-10-17 19:23:15,FALSE,NA,"788098066075230208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14464,FALSE,FALSE,NA,NA
"796","""State Department official accused of offering 'quid pro quo' in Clinton email scandal"" https://t.co/XkmcKeyRPJ",FALSE,18631,NA,2016-10-17 19:11:28,FALSE,NA,"788095098902962176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11067,FALSE,FALSE,NA,NA
"797","Wow, new polls just came out from @CNN   Great numbers, especially after total media hit job. Leading Ohio 48 - 44.",FALSE,37208,NA,2016-10-17 16:12:24,FALSE,NA,"788050035539865600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",14117,FALSE,FALSE,NA,NA
"798","I am making a major speech in West Palm Beach, Florida at noon. Tune in!",FALSE,31310,NA,2016-10-13 15:28:34,FALSE,NA,"786589454991499264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9654,FALSE,FALSE,NA,NA
"799","Thank you! #MAGA #AmericaFirst https://t.co/fG313wjlKm",FALSE,32395,NA,2016-10-13 15:27:27,FALSE,NA,"786589172911964161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14071,FALSE,FALSE,NA,NA
"800","Join me in Ohio &amp; Maine!
Cincinnati, Ohio- tonight @ 7:30pm: https://t.co/XlHGD1VrMo
Bangor, Maine - Saturday @ 3pm… https://t.co/DYHPQYBwpK",FALSE,19007,NA,2016-10-13 13:52:14,TRUE,NA,"786565208663785476",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7309,FALSE,FALSE,NA,NA
"801","The phony story in the failing @nytimes is a TOTAL FABRICATION. Written by same people as last discredited story on women. WATCH!",FALSE,36466,NA,2016-10-13 13:35:12,FALSE,NA,"786560925113266176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",14787,FALSE,FALSE,NA,NA
"802","Why didn't the writer of the twelve year old article in People Magazine mention the ""incident"" in her story. Because it did not happen!",FALSE,42200,NA,2016-10-13 13:09:45,FALSE,NA,"786554517680693248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",15707,FALSE,FALSE,NA,NA
"803","I will be in Cincinnati, Ohio tomorrow night at 7:30pm- join me! #OhioVotesEarly #VoteTrumpPence16 
Tickets:… https://t.co/Bp5iHKbT2d",FALSE,23194,NA,2016-10-12 22:59:48,TRUE,NA,"786340623804751872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8918,FALSE,FALSE,NA,NA
"804","The MOVEMENT in Lakeland, Florida. Voter registration extended to 10/18. REGISTER ASAP @ https://t.co/HfihPERFgZ &amp;… https://t.co/PygIlshrgv",FALSE,27238,NA,2016-10-12 21:01:31,TRUE,NA,"786310855843512320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","realDonaldTrump",11718,FALSE,FALSE,NA,NA
"805","The people of Cuba have struggled too long. Will reverse Obama's Executive Orders and concessions towards Cuba until freedoms are restored.",FALSE,40073,NA,2016-10-12 19:20:48,FALSE,NA,"786285509668696065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14810,FALSE,FALSE,NA,NA
"806","PAY TO PLAY POLITICS. 
#CrookedHillary https://t.co/wjsl8ITVvk",FALSE,43264,NA,2016-10-12 14:00:48,FALSE,NA,"786204978629185536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",25366,FALSE,FALSE,NA,NA
"807","Very little pick-up by the dishonest media of incredible information provided by WikiLeaks. So dishonest! Rigged system!",FALSE,52660,NA,2016-10-12 13:46:43,FALSE,NA,"786201435486781440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21322,FALSE,FALSE,NA,NA
"808","Crooked Hillary Clinton likes to talk about the things she will do but she has been there for 30 years - why didn't she do them?",FALSE,50984,NA,2016-10-12 12:59:05,FALSE,NA,"786189446274248704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",18631,FALSE,FALSE,NA,NA
"809","Thank you Florida- a MOVEMENT that has never been seen before and will never be seen again. Lets get out &amp;… https://t.co/t9XM9wFDZI",FALSE,49721,NA,2016-10-12 04:04:47,TRUE,NA,"786054986534969344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19035,FALSE,FALSE,NA,NA
"810","Join me Thursday in Florida &amp; Ohio!
West Palm Beach, FL at noon:
https://t.co/jwbZnQhxg9
Cincinnati, OH this 7:30pm:
https://t.co/5w2UhalPIx",FALSE,19764,NA,2016-10-12 00:56:06,FALSE,NA,"786007502639038464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",7841,FALSE,FALSE,NA,NA
"811","Wow, @CNN Town Hall questions were given to Crooked Hillary Clinton in advance of big debates against Bernie Sanders. Hillary &amp; CNN FRAUD!",FALSE,60454,NA,2016-10-11 23:04:25,FALSE,NA,"785979396620324865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",29247,FALSE,FALSE,NA,NA
"812","Thank you Texas! If you haven't registered to VOTE- today is your last day. Go to: https://t.co/HfihPEA3Sp &amp; get ou… https://t.co/gxbDRD4x2k",FALSE,31062,NA,2016-10-11 21:35:41,TRUE,NA,"785957064480653313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",12711,FALSE,FALSE,NA,NA
"813","VOTER REGISTRATION DEADLINES TODAY. You can register now at: https://t.co/HfihPEA3Sp and get out to… https://t.co/LlFdF0DRX4",FALSE,17351,NA,2016-10-11 20:56:33,TRUE,NA,"785947219216125952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8185,FALSE,FALSE,NA,NA
"814","DON'T LET HER FOOL US AGAIN. https://t.co/3QSoADFh7S",FALSE,51721,NA,2016-10-11 18:43:35,FALSE,NA,"785913754194104320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",28913,FALSE,FALSE,NA,NA
"815","Crooked's State Dept gave special attention to ""Friends of Bill"" after the Haiti Earthquake. Unbelievable! https://t.co/opP2l8ln0J",FALSE,22162,NA,2016-10-11 18:29:59,FALSE,NA,"785910334427058177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",13274,FALSE,FALSE,NA,NA
"816","I hope people are looking at the disgraceful behavior of Hillary Clinton as exposed by WikiLeaks. She is unfit to run.",FALSE,56719,NA,2016-10-11 17:43:06,FALSE,NA,"785898532645502980",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",23689,FALSE,FALSE,NA,NA
"817","In Texas now, leaving soon for BIG rally in Florida!",FALSE,28853,NA,2016-10-11 17:12:35,FALSE,NA,"785890855760465920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",8251,FALSE,FALSE,NA,NA
"818","The very foul mouthed Sen. John McCain begged for my support during his  primary (I gave, he won), then dropped me over locker room remarks!",FALSE,48491,NA,2016-10-11 16:52:28,FALSE,NA,"785885793340448769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",21634,FALSE,FALSE,NA,NA
"819","Wow. Unbelievable. https://t.co/RcBPCcmwnD",FALSE,31711,NA,2016-10-11 15:25:11,FALSE,NA,"785863826361184257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",19391,FALSE,FALSE,NA,NA
"820","Disloyal R's are far more difficult than Crooked Hillary. They come at you from all sides. They don’t know how to win - I will teach them!",FALSE,55760,NA,2016-10-11 14:48:29,FALSE,NA,"785854588654092290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",21831,FALSE,FALSE,NA,NA
"821","With the exception of cheating Bernie out of the nom the Dems have always proven to be far more loyal to each other than the Republicans!",FALSE,41936,NA,2016-10-11 14:15:10,FALSE,NA,"785846205750337537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",15155,FALSE,FALSE,NA,NA
"822","It is so nice that the shackles have been taken off me and I can now fight for America the way I want to.",FALSE,64722,NA,2016-10-11 14:00:38,FALSE,NA,"785842546878578688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",24167,FALSE,FALSE,NA,NA
"823","Our very weak and ineffective leader, Paul Ryan, had a bad conference call where his members went wild at his disloyalty.",FALSE,42483,NA,2016-10-11 13:05:53,FALSE,NA,"785828772423561216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",16792,FALSE,FALSE,NA,NA
"824","Despite winning the second debate in a landslide (every poll), it is hard to do well when Paul Ryan and others give zero support!",FALSE,58611,NA,2016-10-11 12:16:57,FALSE,NA,"785816454042124288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",18265,FALSE,FALSE,NA,NA
"825","Thank you Pennsylvania. This is a MOVEMENT like we have never seen before! #VoteTrumpPence16 on 11/8/16- together,… https://t.co/x0197JL5RU",FALSE,39494,NA,2016-10-11 01:33:32,TRUE,NA,"785654535234531329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15200,FALSE,FALSE,NA,NA
"826","Is this really America? Terrible! https://t.co/WiwC61PIFu",FALSE,39616,NA,2016-10-10 22:31:52,FALSE,NA,"785608815962099712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",20225,FALSE,FALSE,NA,NA
"827","Wow, @CNN got caught fixing their ""focus group"" in order to make Crooked Hillary look better. Really pathetic and totally dishonest!",FALSE,69747,NA,2016-10-10 19:31:04,FALSE,NA,"785563318652178432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",28826,FALSE,FALSE,NA,NA
"828","Debate polls look great - thank you!
#MAGA #AmericaFirst https://t.co/4peQ3Sswdz",FALSE,36060,NA,2016-10-10 19:22:56,FALSE,NA,"785561269571026946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",15963,FALSE,FALSE,NA,NA
"829","CNN is the worst - fortunately they have bad ratings because everyone knows they are biased. https://t.co/oFRfNY2rUY",FALSE,34305,NA,2016-10-10 19:14:00,FALSE,NA,"785559022082658305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",14448,FALSE,FALSE,NA,NA
"830","Paul Ryan should spend more time on balancing the budget, jobs and illegal immigration and not waste his time on fighting Republican nominee",FALSE,81141,NA,2016-10-10 17:22:22,FALSE,NA,"785530928256933888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",30191,FALSE,FALSE,NA,NA
"831","Thank you for all of the great comments on the debate last night. Very exciting!",FALSE,50649,NA,2016-10-10 17:08:21,FALSE,NA,"785527400528568320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realDonaldTrump",11948,FALSE,FALSE,NA,NA
"832","Thank you St. Louis, Missouri!
#MakeAmericaGreatAgain  
https://t.co/2llBltf0mE https://t.co/wBmVxf1a9D",FALSE,55784,NA,2016-10-10 03:39:21,FALSE,NA,"785323809062653952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",16229,FALSE,FALSE,NA,NA
"833","MY PRO-GROWTH Econ Plan:
✅Eliminate excessive regulations! 
✅Lean government!
✅Lower taxes!
#Debates … https://t.co/OchcnuSAgR",FALSE,27017,NA,2016-10-10 02:31:41,TRUE,NA,"785306782033907713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",11821,FALSE,FALSE,NA,NA
"834","Hypocrite: @HillaryClinton is the single biggest beneficiary of Citizens United in history, by far. #debate #bigleaguetruth",FALSE,30001,NA,2016-10-10 02:30:17,FALSE,NA,"785306429250998272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",12237,FALSE,FALSE,NA,NA
"835","Our country has the slowest growth since 1929. #BigLeagueTruth #debate",FALSE,24841,NA,2016-10-10 02:24:50,FALSE,NA,"785305058757971968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realDonaldTrump",9542,FALSE,FALSE,NA,NA
"836","EARLY VOTING: MN &amp; IA already underway, more states coming up in the next week: OH, ME, AZ, IN — check w/local officials for details &amp; VOTE!",FALSE,19297,NA,2016-10-05 22:57:42,FALSE,NA,"783803377977135104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",8086,FALSE,FALSE,NA,NA
"837","'Small business says Trump is their pick for president'
https://t.co/tzVN9QgPFS",FALSE,22651,NA,2016-10-05 22:02:58,FALSE,NA,"783789606663778304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realDonaldTrump",9751,FALSE,FALSE,NA,NA
