"","Year","Month","tmax","tmin","af","rain","sun","date","month","station"
"4600",1969,"4",13.6,3.9,4,20.3,207.6,1969-04-15,"Apr","heathrow"
"4601",1969,"5",17.1,8.6,0,59.5,149.1,1969-05-15,"May","heathrow"
"4602",1969,"6",20.6,10.2,0,26.6,262.8,1969-06-15,"Jun","heathrow"
"4603",1969,"7",23.9,13.9,0,68.7,229.2,1969-07-15,"Jul","heathrow"
"4604",1969,"8",21.8,13.6,0,93,141.3,1969-08-15,"Aug","heathrow"
"4605",1969,"9",19.6,11.7,0,3.1,118.5,1969-09-15,"Sep","heathrow"
"4606",1969,"10",18.2,9.9,0,5.1,117.3,1969-10-15,"Oct","heathrow"
"4607",1969,"11",9.6,3.3,7,68.7,71.1,1969-11-15,"Nov","heathrow"
"4608",1969,"12",6.1,1.4,9,46.1,18.5,1969-12-15,"Dec","heathrow"
"4609",1970,"1",7.1,2.1,9,67.7,31.9,1970-01-15,"Jan","heathrow"
"4610",1970,"2",7.2,0.8,12,39.9,105.5,1970-02-15,"Feb","heathrow"
"4611",1970,"3",8.1,0.7,13,37.6,99.7,1970-03-15,"Mar","heathrow"
"4612",1970,"4",11.4,3.7,3,59.5,122.7,1970-04-15,"Apr","heathrow"
"4613",1970,"5",19.2,9.2,0,25.1,219.2,1970-05-15,"May","heathrow"
"4614",1970,"6",23.6,12.7,0,70.1,273.3,1970-06-15,"Jun","heathrow"
"4615",1970,"7",21.3,12.3,0,53,181.3,1970-07-15,"Jul","heathrow"
"4616",1970,"8",22.3,13,0,53.6,184.3,1970-08-15,"Aug","heathrow"
"4617",1970,"9",20.3,11.4,0,49.8,157,1970-09-15,"Sep","heathrow"
"4618",1970,"10",15.7,8.1,0,10.4,100.9,1970-10-15,"Oct","heathrow"
"4619",1970,"11",11.9,5.5,1,151.2,59.8,1970-11-15,"Nov","heathrow"
"4620",1970,"12",7,1.7,10,38.5,45.3,1970-12-15,"Dec","heathrow"
"4621",1971,"1",7.8,2.8,6,70.5,42.5,1971-01-15,"Jan","heathrow"
"4622",1971,"2",8.6,1.9,5,16.6,72.6,1971-02-15,"Feb","heathrow"
"4623",1971,"3",9.1,2.3,7,42.4,104.7,1971-03-15,"Mar","heathrow"
"4624",1971,"4",12.2,4.8,1,47.3,121.5,1971-04-15,"Apr","heathrow"
"4625",1971,"5",18.1,8.2,0,76.7,232.9,1971-05-15,"May","heathrow"
"4626",1971,"6",17.8,10.1,0,127.7,145.4,1971-06-15,"Jun","heathrow"
"4627",1971,"7",24.1,13.8,0,19.3,224.1,1971-07-15,"Jul","heathrow"
"4628",1971,"8",21.3,13.5,0,64.4,147.5,1971-08-15,"Aug","heathrow"
"4629",1971,"9",20.7,10.2,0,11.1,173.9,1971-09-15,"Sep","heathrow"
"4630",1971,"10",17.2,8.1,0,57.6,147,1971-10-15,"Oct","heathrow"
"4631",1971,"11",10.4,3,7,63.9,96.3,1971-11-15,"Nov","heathrow"
"4632",1971,"12",9.3,4.5,1,21,31.4,1971-12-15,"Dec","heathrow"
"4633",1972,"1",6.9,2.1,6,55.3,40.9,1972-01-15,"Jan","heathrow"
"4634",1972,"2",7.9,2.6,2,43.4,35,1972-02-15,"Feb","heathrow"
"4635",1972,"3",12.4,3.3,2,54,144.5,1972-03-15,"Mar","heathrow"
"4636",1972,"4",12.9,5.7,0,38.3,120.8,1972-04-15,"Apr","heathrow"
"4637",1972,"5",16,7.6,0,25.9,171.7,1972-05-15,"May","heathrow"
"4638",1972,"6",17.5,9,0,15.4,166.3,1972-06-15,"Jun","heathrow"
"4639",1972,"7",22.3,12.7,0,27.2,151.4,1972-07-15,"Jul","heathrow"
"4640",1972,"8",21.8,12.1,0,15.4,190,1972-08-15,"Aug","heathrow"
"4641",1972,"9",17.3,9,0,27.6,117.5,1972-09-15,"Sep","heathrow"
"4642",1972,"10",15.6,8.5,0,17.3,112.7,1972-10-15,"Oct","heathrow"
"4643",1972,"11",9.9,3.2,9,57.7,78,1972-11-15,"Nov","heathrow"
"4644",1972,"12",9.4,3.5,2,66.7,56.5,1972-12-15,"Dec","heathrow"
"4645",1973,"1",7.3,2,10,13.1,28,1973-01-15,"Jan","heathrow"
"4646",1973,"2",8.1,0.7,15,12.5,66,1973-02-15,"Feb","heathrow"
"4647",1973,"3",11.5,2.2,6,10.4,138.1,1973-03-15,"Mar","heathrow"
"4648",1973,"4",12.5,3.9,2,58.1,140.5,1973-04-15,"Apr","heathrow"
"4649",1973,"5",16.9,8.6,0,54.2,167.2,1973-05-15,"May","heathrow"
"4650",1973,"6",21.9,11.6,0,68.8,254.5,1973-06-15,"Jun","heathrow"
"4651",1973,"7",21.4,12.7,0,49.1,173.7,1973-07-15,"Jul","heathrow"
"4652",1973,"8",23.7,13.8,0,40.9,189.1,1973-08-15,"Aug","heathrow"
"4653",1973,"9",20.7,11.6,0,60.7,180.4,1973-09-15,"Sep","heathrow"
"4654",1973,"10",13.9,6.1,0,38.6,98.9,1973-10-15,"Oct","heathrow"
"4655",1973,"11",10.3,2.5,11,26.6,87,1973-11-15,"Nov","heathrow"
"4656",1973,"12",8.6,2.1,9,52.3,59.6,1973-12-15,"Dec","heathrow"
"4657",1974,"1",9.6,3.6,2,53,46,1974-01-15,"Jan","heathrow"
"4658",1974,"2",9.2,3,2,57.8,67.2,1974-02-15,"Feb","heathrow"
"4659",1974,"3",10.3,2.8,4,27.2,101.3,1974-03-15,"Mar","heathrow"
"4660",1974,"4",14,4.7,0,15.2,159.3,1974-04-15,"Apr","heathrow"
"4661",1974,"5",17,7.5,0,22.4,196.4,1974-05-15,"May","heathrow"
"4662",1974,"6",20.1,10.6,0,67.2,201.7,1974-06-15,"Jun","heathrow"
"4663",1974,"7",20.9,12.5,0,29.8,187.7,1974-07-15,"Jul","heathrow"
"4664",1974,"8",21.5,12.1,0,67.8,190.3,1974-08-15,"Aug","heathrow"
"4665",1974,"9",17.5,9.5,0,140,156,1974-09-15,"Sep","heathrow"
"4666",1974,"10",11,5,1,71.9,89.1,1974-10-15,"Oct","heathrow"
"4667",1974,"11",10.6,5,0,142.8,42.7,1974-11-15,"Nov","heathrow"
"4668",1974,"12",11,5.6,0,34.4,52.6,1974-12-15,"Dec","heathrow"
"4669",1975,"1",10.3,4.5,2,92.3,38,1975-01-15,"Jan","heathrow"
"4670",1975,"2",9.3,1.9,5,23,79.1,1975-02-15,"Feb","heathrow"
"4671",1975,"3",8.4,2.8,7,69.7,66.9,1975-03-15,"Mar","heathrow"
"4672",1975,"4",13.3,5,5,43.6,133.4,1975-04-15,"Apr","heathrow"
"4673",1975,"5",15.1,6.9,0,62.9,149.8,1975-05-15,"May","heathrow"
"4674",1975,"6",21.8,10.4,0,23.2,293.7,1975-06-15,"Jun","heathrow"
"4675",1975,"7",24.1,14.1,0,36.3,217.3,1975-07-15,"Jul","heathrow"
"4676",1975,"8",25.9,15,0,13.3,226,1975-08-15,"Aug","heathrow"
"4677",1975,"9",19.5,10.6,0,111.2,144.1,1975-09-15,"Sep","heathrow"
"4678",1975,"10",14.4,7,0,23.2,111.6,1975-10-15,"Oct","heathrow"
"4679",1975,"11",10.1,3.2,6,58,78.8,1975-11-15,"Nov","heathrow"
"4680",1975,"12",7.6,1.5,11,29.1,40.3,1975-12-15,"Dec","heathrow"
"4681",1976,"1",8.8,3,8,13.9,68.3,1976-01-15,"Jan","heathrow"
"4682",1976,"2",7.8,2.3,7,21.1,39.7,1976-02-15,"Feb","heathrow"
"4683",1976,"3",9.5,2,8,11.3,127.1,1976-03-15,"Mar","heathrow"
"4684",1976,"4",13.7,4.3,1,9.9,182.3,1976-04-15,"Apr","heathrow"
"4685",1976,"5",19.3,8.9,0,19.3,209.2,1976-05-15,"May","heathrow"
"4686",1976,"6",25.5,13.7,0,6.3,261.2,1976-06-15,"Jun","heathrow"
"4687",1976,"7",26.6,14.9,0,15.4,263.5,1976-07-15,"Jul","heathrow"
"4688",1976,"8",25.1,13.2,0,16.4,263.7,1976-08-15,"Aug","heathrow"
"4689",1976,"9",19,11.2,0,96.6,118.9,1976-09-15,"Sep","heathrow"
"4690",1976,"10",14.9,8.8,0,93,61.4,1976-10-15,"Oct","heathrow"
"4691",1976,"11",9.9,3.5,5,81.7,60.1,1976-11-15,"Nov","heathrow"
"4692",1976,"12",5.6,-0.2,11,72.3,57.4,1976-12-15,"Dec","heathrow"
"4693",1977,"1",6.1,0.8,15,63.5,38.2,1977-01-15,"Jan","heathrow"
"4694",1977,"2",9.6,3.4,3,65.3,83.3,1977-02-15,"Feb","heathrow"
"4695",1977,"3",11.2,4.5,4,56.8,105.1,1977-03-15,"Mar","heathrow"
"4696",1977,"4",12.2,4.1,4,32.7,151.1,1977-04-15,"Apr","heathrow"
"4697",1977,"5",16.4,7.2,0,37.3,210.5,1977-05-15,"May","heathrow"
"4698",1977,"6",17.4,9.6,0,52.4,134.8,1977-06-15,"Jun","heathrow"
"4699",1977,"7",22.4,12.7,0,10.4,210.4,1977-07-15,"Jul","heathrow"
"4700",1977,"8",20.3,13,0,150.3,135.8,1977-08-15,"Aug","heathrow"
"4701",1977,"9",18,10.7,0,15.3,117.5,1977-09-15,"Sep","heathrow"
"4702",1977,"10",16.3,9,0,48.1,113.8,1977-10-15,"Oct","heathrow"
"4703",1977,"11",10.4,4.6,2,51.3,88.4,1977-11-15,"Nov","heathrow"
"4704",1977,"12",9.2,4.1,2,55.5,37.1,1977-12-15,"Dec","heathrow"
"4705",1978,"1",6.7,0.7,11,68.8,47.4,1978-01-15,"Jan","heathrow"
"4706",1978,"2",6.2,0.7,13,40.9,41.3,1978-02-15,"Feb","heathrow"
"4707",1978,"3",11.3,3.5,4,58.9,108.5,1978-03-15,"Mar","heathrow"
"4708",1978,"4",10.7,3.9,4,45.4,113.8,1978-04-15,"Apr","heathrow"
"4709",1978,"5",17.2,7.9,0,78.5,210.6,1978-05-15,"May","heathrow"
"4710",1978,"6",19.7,10.7,0,38.1,175.9,1978-06-15,"Jun","heathrow"
"4711",1978,"7",20.5,12.7,0,65.5,142,1978-07-15,"Jul","heathrow"
"4712",1978,"8",20.7,12.1,0,53.6,177.6,1978-08-15,"Aug","heathrow"
"4713",1978,"9",20.1,10.8,0,17.1,166.7,1978-09-15,"Sep","heathrow"
"4714",1978,"10",17.1,8.4,0,1.6,98.4,1978-10-15,"Oct","heathrow"
"4715",1978,"11",12.6,6.2,4,8.2,81.7,1978-11-15,"Nov","heathrow"
"4716",1978,"12",7.8,2.6,11,108.6,35.4,1978-12-15,"Dec","heathrow"
"4717",1979,"1",3.8,-2.6,24,59.9,58.5,1979-01-15,"Jan","heathrow"
"4718",1979,"2",4.5,-0.4,13,44,52.9,1979-02-15,"Feb","heathrow"
"4719",1979,"3",9.2,2,4,94.9,99.6,1979-03-15,"Mar","heathrow"
"4720",1979,"4",12.7,4.8,2,77.6,106.3,1979-04-15,"Apr","heathrow"
"4721",1979,"5",15.9,7.2,2,87,200.6,1979-05-15,"May","heathrow"
"4722",1979,"6",19,11.1,0,37.6,140.3,1979-06-15,"Jun","heathrow"
"4723",1979,"7",22.5,13.4,0,21.7,182.5,1979-07-15,"Jul","heathrow"
"4724",1979,"8",21,12.2,0,33.4,171.3,1979-08-15,"Aug","heathrow"
"4725",1979,"9",19.6,10.3,0,20.8,177.6,1979-09-15,"Sep","heathrow"
"4726",1979,"10",16.4,8.8,0,68.7,124.9,1979-10-15,"Oct","heathrow"
"4727",1979,"11",10.8,3.5,5,48.2,58.1,1979-11-15,"Nov","heathrow"
"4728",1979,"12",9.2,3.9,5,90.7,49.6,1979-12-15,"Dec","heathrow"
"4729",1980,"1",6,-0.1,14,29.7,72.4,1980-01-15,"Jan","heathrow"
"4730",1980,"2",9.9,2.9,4,36.8,52.2,1980-02-15,"Feb","heathrow"
"4731",1980,"3",9,2.4,4,72.1,83.2,1980-03-15,"Mar","heathrow"
"4732",1980,"4",14,5.4,0,21.6,161.2,1980-04-15,"Apr","heathrow"
"4733",1980,"5",17.3,7.4,0,26.1,221.1,1980-05-15,"May","heathrow"
"4734",1980,"6",19.8,10.9,0,106.2,188.8,1980-06-15,"Jun","heathrow"
"4735",1980,"7",19.7,11.9,0,59.3,163.7,1980-07-15,"Jul","heathrow"
"4736",1980,"8",21.9,13.3,0,52.3,173.4,1980-08-15,"Aug","heathrow"
"4737",1980,"9",20.1,12,0,27.7,146.6,1980-09-15,"Sep","heathrow"
"4738",1980,"10",14,5.8,0,96.5,123.3,1980-10-15,"Oct","heathrow"
"4739",1980,"11",9.3,4.5,4,26.4,66.4,1980-11-15,"Nov","heathrow"
"4740",1980,"12",8.9,2.7,8,33.4,63.7,1980-12-15,"Dec","heathrow"
"4741",1981,"1",8.1,2,9,32.7,62,1981-01-15,"Jan","heathrow"
"4742",1981,"2",7.1,-0.1,16,11.9,71.6,1981-02-15,"Feb","heathrow"
"4743",1981,"3",11.8,6.5,1,90.8,56.8,1981-03-15,"Mar","heathrow"
"4744",1981,"4",12.9,4.9,1,32.4,129.9,1981-04-15,"Apr","heathrow"
"4745",1981,"5",16.1,8.4,0,79.8,112,1981-05-15,"May","heathrow"
"4746",1981,"6",18.5,10.4,0,39.5,152.1,1981-06-15,"Jun","heathrow"
"4747",1981,"7",22,12.8,0,56.7,148.9,1981-07-15,"Jul","heathrow"
"4748",1981,"8",22.8,13,0,45.3,217.9,1981-08-15,"Aug","heathrow"
"4749",1981,"9",20.3,11.3,0,94.6,151.1,1981-09-15,"Sep","heathrow"
"4750",1981,"10",12.9,5.8,0,76.5,110.3,1981-10-15,"Oct","heathrow"
"4751",1981,"11",11.5,5.1,1,34.1,54.9,1981-11-15,"Nov","heathrow"
"4752",1981,"12",4.4,-1.5,17,85.3,47,1981-12-15,"Dec","heathrow"
"4753",1982,"1",6.9,0.4,14,38,57.7,1982-01-15,"Jan","heathrow"
"4754",1982,"2",8.4,2.4,4,31.6,51.3,1982-02-15,"Feb","heathrow"
"4755",1982,"3",11.1,2.5,3,51.5,171.3,1982-03-15,"Mar","heathrow"
"4756",1982,"4",14.3,5,2,22.8,180.9,1982-04-15,"Apr","heathrow"
"4757",1982,"5",18,7.6,0,71.9,204.8,1982-05-15,"May","heathrow"
"4758",1982,"6",21.5,12.8,0,84.6,182.1,1982-06-15,"Jun","heathrow"
"4759",1982,"7",22.7,13.4,0,24.5,164,1982-07-15,"Jul","heathrow"
"4760",1982,"8",22.2,12.9,0,39.7,168.9,1982-08-15,"Aug","heathrow"
"4761",1982,"9",20.8,11.1,0,39.6,156,1982-09-15,"Sep","heathrow"
"4762",1982,"10",14.1,7.8,0,109.1,69.6,1982-10-15,"Oct","heathrow"
"4763",1982,"11",11.4,6.2,3,72.9,55.5,1982-11-15,"Nov","heathrow"
"4764",1982,"12",8.2,1.9,8,63.6,50,1982-12-15,"Dec","heathrow"
"4765",1983,"1",10,4.3,3,47.2,51.4,1983-01-15,"Jan","heathrow"
"4766",1983,"2",5.5,-0.5,19,31,85.3,1983-02-15,"Feb","heathrow"
"4767",1983,"3",10.8,3,5,33.7,93.4,1983-03-15,"Mar","heathrow"
"4768",1983,"4",12.4,3.6,3,101.5,145.4,1983-04-15,"Apr","heathrow"
"4769",1983,"5",15.6,7.5,0,72.9,136.8,1983-05-15,"May","heathrow"
"4770",1983,"6",20.8,11.4,0,12,188.8,1983-06-15,"Jun","heathrow"
"4771",1983,"7",27.6,16,0,50.3,247.8,1983-07-15,"Jul","heathrow"
"4772",1983,"8",24.5,13.8,0,11.4,219.1,1983-08-15,"Aug","heathrow"
"4773",1983,"9",19.3,11.3,0,42.9,113.7,1983-09-15,"Sep","heathrow"
"4774",1983,"10",15.1,7.6,2,41.7,114,1983-10-15,"Oct","heathrow"
"4775",1983,"11",11.3,5.5,4,39.5,42.9,1983-11-15,"Nov","heathrow"
"4776",1983,"12",9.2,2.7,10,50.9,58.5,1983-12-15,"Dec","heathrow"
"4777",1984,"1",8,1.4,9,73.3,88.1,1984-01-15,"Jan","heathrow"
"4778",1984,"2",7.4,1.3,10,32.9,71.6,1984-02-15,"Feb","heathrow"
"4779",1984,"3",8.9,2.5,2,73.4,51.4,1984-03-15,"Mar","heathrow"
"4780",1984,"4",14.6,3.9,5,5.4,230.5,1984-04-15,"Apr","heathrow"
"4781",1984,"5",14.9,6.8,0,90.9,144.7,1984-05-15,"May","heathrow"
"4782",1984,"6",21.3,11.3,0,36.1,237,1984-06-15,"Jun","heathrow"
"4783",1984,"7",24.2,12.9,0,19.2,232.5,1984-07-15,"Jul","heathrow"
"4784",1984,"8",24.4,14.2,0,27.8,201.1,1984-08-15,"Aug","heathrow"
"4785",1984,"9",18.6,11,0,73.4,98.1,1984-09-15,"Sep","heathrow"
"4786",1984,"10",15.8,8.5,0,82.8,91.2,1984-10-15,"Oct","heathrow"
"4787",1984,"11",12.2,6.4,0,69.8,75.4,1984-11-15,"Nov","heathrow"
"4788",1984,"12",8.7,2.8,8,56.7,49.3,1984-12-15,"Dec","heathrow"
"4789",1985,"1",4.1,-1.8,20,41.3,46.9,1985-01-15,"Jan","heathrow"
"4790",1985,"2",6.3,0.1,13,29.8,78.3,1985-02-15,"Feb","heathrow"
"4791",1985,"3",9.4,1.3,12,34.1,105.2,1985-03-15,"Mar","heathrow"
"4792",1985,"4",14,5.3,3,33.3,157.5,1985-04-15,"Apr","heathrow"
"4793",1985,"5",16.4,8.2,0,64.7,163.7,1985-05-15,"May","heathrow"
"4794",1985,"6",18.5,9.9,0,88.9,167.2,1985-06-15,"Jun","heathrow"
"4795",1985,"7",22.9,13.2,0,35.2,241.4,1985-07-15,"Jul","heathrow"
"4796",1985,"8",20.3,11.9,0,58.9,187.3,1985-08-15,"Aug","heathrow"
"4797",1985,"9",20.6,11.4,0,11.2,143.4,1985-09-15,"Sep","heathrow"
"4798",1985,"10",16.1,8.8,0,18.4,118.8,1985-10-15,"Oct","heathrow"
"4799",1985,"11",8.1,1.2,11,30,88.6,1985-11-15,"Nov","heathrow"
"4800",1985,"12",10,5.2,4,80.5,39,1985-12-15,"Dec","heathrow"
"4801",1986,"1",7.2,1,11,105.6,62.8,1986-01-15,"Jan","heathrow"
"4802",1986,"2",1.7,-2.7,24,14.5,61.9,1986-02-15,"Feb","heathrow"
"4803",1986,"3",10.1,1.8,8,43.5,124.4,1986-03-15,"Mar","heathrow"
"4804",1986,"4",10.9,3.2,3,60.7,135.2,1986-04-15,"Apr","heathrow"
"4805",1986,"5",16.3,7.9,0,52.3,172.3,1986-05-15,"May","heathrow"
"4806",1986,"6",21.8,11.4,0,17.2,225.8,1986-06-15,"Jun","heathrow"
"4807",1986,"7",22.6,13.3,0,54.6,180.5,1986-07-15,"Jul","heathrow"
"4808",1986,"8",20,11.5,0,66.7,158.3,1986-08-15,"Aug","heathrow"
"4809",1986,"9",17.4,8.1,0,22.8,157.5,1986-09-15,"Sep","heathrow"
"4810",1986,"10",16.4,8.5,0,72.4,116.3,1986-10-15,"Oct","heathrow"
"4811",1986,"11",12.1,5.2,0,66.1,73.1,1986-11-15,"Nov","heathrow"
"4812",1986,"12",9.7,3.2,4,60.6,55.1,1986-12-15,"Dec","heathrow"
"4813",1987,"1",3.6,-1,18,11.1,54.4,1987-01-15,"Jan","heathrow"
"4814",1987,"2",7.7,1.4,12,32.4,58,1987-02-15,"Feb","heathrow"
"4815",1987,"3",8.5,1.4,14,42.7,105.2,1987-03-15,"Mar","heathrow"
"4816",1987,"4",15.8,6.7,0,39.9,153,1987-04-15,"Apr","heathrow"
"4817",1987,"5",16.3,7,0,54.1,198.2,1987-05-15,"May","heathrow"
"4818",1987,"6",18.6,10.6,0,69.9,132.9,1987-06-15,"Jun","heathrow"
"4819",1987,"7",21.8,13.2,0,77.3,176.1,1987-07-15,"Jul","heathrow"
"4820",1987,"8",21.8,12.5,0,57.2,172.3,1987-08-15,"Aug","heathrow"
"4821",1987,"9",19.3,11.4,0,36.9,147.2,1987-09-15,"Sep","heathrow"
"4822",1987,"10",15,7.7,0,174.8,120.6,1987-10-15,"Oct","heathrow"
"4823",1987,"11",9.8,4.2,3,43.3,39.8,1987-11-15,"Nov","heathrow"
"4824",1987,"12",8.9,4.1,5,14.4,34.4,1987-12-15,"Dec","heathrow"
"4825",1988,"1",8.8,3.1,5,106.9,54.7,1988-01-15,"Jan","heathrow"
"4826",1988,"2",8.7,1.8,6,26,115.9,1988-02-15,"Feb","heathrow"
"4827",1988,"3",10.7,3.7,4,59.5,88.1,1988-03-15,"Mar","heathrow"
"4828",1988,"4",13.5,5.1,1,27.7,145.8,1988-04-15,"Apr","heathrow"
"4829",1988,"5",18,9.1,0,41.6,202,1988-05-15,"May","heathrow"
"4830",1988,"6",19.7,11.3,0,44.3,159.9,1988-06-15,"Jun","heathrow"
"4831",1988,"7",20,12.2,0,76.2,161.7,1988-07-15,"Jul","heathrow"
"4832",1988,"8",21.8,12.4,0,60.9,195,1988-08-15,"Aug","heathrow"
"4833",1988,"9",18.8,10.8,0,27.8,147.8,1988-09-15,"Sep","heathrow"
"4834",1988,"10",15.5,8.5,0,56.3,110,1988-10-15,"Oct","heathrow"
"4835",1988,"11",9.9,1.8,12,16,89.2,1988-11-15,"Nov","heathrow"
"4836",1988,"12",10.4,4.8,1,8.9,37.5,1988-12-15,"Dec","heathrow"
"4837",1989,"1",9.5,3.1,6,26,59.2,1989-01-15,"Jan","heathrow"
"4838",1989,"2",10.2,2.6,4,40.2,94.2,1989-02-15,"Feb","heathrow"
"4839",1989,"3",12.9,4.5,2,56.6,100,1989-03-15,"Mar","heathrow"
"4840",1989,"4",11.5,4.3,1,64.2,144.5,1989-04-15,"Apr","heathrow"
"4841",1989,"5",21,10,0,12.1,310.1,1989-05-15,"May","heathrow"
"4842",1989,"6",22.1,11.4,0,35.5,258.5,1989-06-15,"Jun","heathrow"
"4843",1989,"7",25.8,14.8,0,36.7,274.8,1989-07-15,"Jul","heathrow"
"4844",1989,"8",24.2,13.1,0,55.7,267.1,1989-08-15,"Aug","heathrow"
"4845",1989,"9",20.7,12.6,0,10.8,131.2,1989-09-15,"Sep","heathrow"
"4846",1989,"10",17.1,9.7,0,52.8,113.4,1989-10-15,"Oct","heathrow"
"4847",1989,"11",10.9,3.7,6,23.8,107,1989-11-15,"Nov","heathrow"
"4848",1989,"12",9.4,4.2,2,119.3,33.6,1989-12-15,"Dec","heathrow"
"4849",1990,"1",10.2,4.4,0,71.1,57.6,1990-01-15,"Jan","heathrow"
"4850",1990,"2",11.7,5.3,1,92.3,94.3,1990-02-15,"Feb","heathrow"
"4851",1990,"3",13.6,4.8,1,6.9,154.6,1990-03-15,"Mar","heathrow"
"4852",1990,"4",14.6,4.2,3,29.7,245,1990-04-15,"Apr","heathrow"
"4853",1990,"5",20.5,9,0,4.1,287,1990-05-15,"May","heathrow"
"4854",1990,"6",19.5,10.8,0,39.5,132.5,1990-06-15,"Jun","heathrow"
"4855",1990,"7",24.7,13.2,0,6.9,273.2,1990-07-15,"Jul","heathrow"
"4856",1990,"8",26,14.7,0,26.8,249.3,1990-08-15,"Aug","heathrow"
"4857",1990,"9",19.7,10,0,24.9,173.4,1990-09-15,"Sep","heathrow"
"4858",1990,"10",16.9,9.6,0,49.7,122.5,1990-10-15,"Oct","heathrow"
"4859",1990,"11",10.7,5.1,0,22.1,70,1990-11-15,"Nov","heathrow"
"4860",1990,"12",7.6,2.5,7,51.4,47.8,1990-12-15,"Dec","heathrow"
"4861",1991,"1",7.3,1.8,3,69.7,68.4,1991-01-15,"Jan","heathrow"
"4862",1991,"2",5.4,-1.3,16,34.7,48.5,1991-02-15,"Feb","heathrow"
"4863",1991,"3",12.5,5.3,2,25.9,102.7,1991-03-15,"Mar","heathrow"
"4864",1991,"4",13.1,4.8,2,52.8,158.5,1991-04-15,"Apr","heathrow"
"4865",1991,"5",15.7,7.7,0,9.1,138.7,1991-05-15,"May","heathrow"
"4866",1991,"6",17.8,9.7,0,88.6,135,1991-06-15,"Jun","heathrow"
"4867",1991,"7",23.2,14.4,0,92.9,218.6,1991-07-15,"Jul","heathrow"
"4868",1991,"8",24.1,14.4,0,26,241.7,1991-08-15,"Aug","heathrow"
"4869",1991,"9",21.4,11.5,0,43.7,183,1991-09-15,"Sep","heathrow"
"4870",1991,"10",14.6,7.6,0,18.5,87.1,1991-10-15,"Oct","heathrow"
"4871",1991,"11",10.6,4.2,5,59.3,59.2,1991-11-15,"Nov","heathrow"
"4872",1991,"12",8.3,1.7,12,12,60.7,1991-12-15,"Dec","heathrow"
"4873",1992,"1",7.5,2,11,12.6,56,1992-01-15,"Jan","heathrow"
"4874",1992,"2",9.5,2.3,8,17.7,50.3,1992-02-15,"Feb","heathrow"
"4875",1992,"3",11.8,4.9,0,38.5,61.8,1992-03-15,"Mar","heathrow"
"4876",1992,"4",14,5.6,1,57.1,129.7,1992-04-15,"Apr","heathrow"
"4877",1992,"5",21,10.2,0,94.5,271.9,1992-05-15,"May","heathrow"
"4878",1992,"6",22.5,12.3,0,22.5,213.7,1992-06-15,"Jun","heathrow"
"4879",1992,"7",22.5,14.2,0,62.3,158.6,1992-07-15,"Jul","heathrow"
"4880",1992,"8",21.7,13.6,0,84.7,149.2,1992-08-15,"Aug","heathrow"
"4881",1992,"9",18.9,11,0,77.3,127.5,1992-09-15,"Sep","heathrow"
"4882",1992,"10",12.5,5.3,3,59.4,112.6,1992-10-15,"Oct","heathrow"
"4883",1992,"11",12,4.8,2,86.9,61.6,1992-11-15,"Nov","heathrow"
"4884",1992,"12",7.8,1.6,12,35.9,49.1,1992-12-15,"Dec","heathrow"
"4885",1993,"1",10.3,3.5,4,63.1,37.8,1993-01-15,"Jan","heathrow"
"4886",1993,"2",7.2,2.5,2,2.4,51,1993-02-15,"Feb","heathrow"
"4887",1993,"3",11.8,3.3,4,16,128.4,1993-03-15,"Mar","heathrow"
"4888",1993,"4",14.6,6.8,0,75.3,126.9,1993-04-15,"Apr","heathrow"
"4889",1993,"5",18,8.8,0,31.8,176.6,1993-05-15,"May","heathrow"
"4890",1993,"6",21.8,12.2,0,43.9,224.2,1993-06-15,"Jun","heathrow"
"4891",1993,"7",21.6,12.6,0,35,174.6,1993-07-15,"Jul","heathrow"
"4892",1993,"8",21.6,11.7,0,23.8,219.4,1993-08-15,"Aug","heathrow"
"4893",1993,"9",17.5,9.8,0,96.3,104.5,1993-09-15,"Sep","heathrow"
"4894",1993,"10",13,7,1,123,117,1993-10-15,"Oct","heathrow"
"4895",1993,"11",8.8,2.4,11,29.5,71.3,1993-11-15,"Nov","heathrow"
"4896",1993,"12",9.2,3.6,3,73.8,52.4,1993-12-15,"Dec","heathrow"
"4897",1994,"1",9.3,2.8,6,80,73.4,1994-01-15,"Jan","heathrow"
"4898",1994,"2",7.7,1.2,8,42.6,72,1994-02-15,"Feb","heathrow"
"4899",1994,"3",12.3,5.1,1,40,126.4,1994-03-15,"Mar","heathrow"
"4900",1994,"4",13.3,5.1,1,52.8,175,1994-04-15,"Apr","heathrow"
"4901",1994,"5",16,8.2,0,80.6,158.3,1994-05-15,"May","heathrow"
"4902",1994,"6",21.5,11.2,0,17,265,1994-06-15,"Jun","heathrow"
"4903",1994,"7",26.2,15.2,0,16.9,267.1,1994-07-15,"Jul","heathrow"
"4904",1994,"8",23,13.8,0,32.2,180.9,1994-08-15,"Aug","heathrow"
"4905",1994,"9",17.8,10.8,0,86.3,109.7,1994-09-15,"Sep","heathrow"
"4906",1994,"10",15.4,7.7,0,76,141,1994-10-15,"Oct","heathrow"
"4907",1994,"11",13.6,8.4,0,43.1,42.7,1994-11-15,"Nov","heathrow"
"4908",1994,"12",10.7,4,6,63.3,60.8,1994-12-15,"Dec","heathrow"
"4909",1995,"1",8.9,2.2,6,113.7,59.6,1995-01-15,"Jan","heathrow"
